"Number","Part No.","Part description","Free text","Vendor part no.","Group number","Group name","Quantity","Lot","Total","Tax","Total including tax","Unit cost","Currency","Total (in currency)","Tax (in currency)","Total including tax (in currency)","Unit cost (in currency)","Status","Product status","Created by","Created","Expected date","Arrival date","Order ID","Order date","Invoice ID","Invoice date","Due date","Shipped on","Delay","Vendor number","Vendor name","PO free text","B.W.E. Job ID","PO Emailed","Attention","NOTES","ACCOUNT","Notes","BWE added value cost","Buy Price","Supplier 1","S1 Buy price","Vender Part Number","Supplier 2","S2 Buy Price","Vender 2 Part Number","Sell Price"
"PO00037","A0000381","ENVIRONMENTAL FEE","ENVIRONMENTAL FEE",,,,1,"L00200",8.67,0.87,9.54,8.67,"$",8.67,0.87,9.54,8.67,"Received","Received","David C","15/07/2025","21/07/2025","30/07/2025",,"15/07/2025","INV-21200","21/07/2025","23/07/2025",,9,"V00122","GOLD COAST ELECTROPLATING","Zincplate all parts",,,,,,,,,,,,,,,
"PO00037","SPD_BAR_065_1000_001","Spreader 65mm 1000mm Weldment",,,"AG00004.1","Vaclift",4,"L00167",0,0,0,0,"$",0,0,0,0,"Received","Received","David C","15/07/2025","15/07/2025","30/07/2025",,"15/07/2025","INV-21200","21/07/2025","23/07/2025",,15,"V00122","GOLD COAST ELECTROPLATING","Zincplate all parts",,,,,,,,,,,,,,,
"PO00037","TB065_1000_004","Tool Bar 1000 L to Suit MP 1000 kg W.L.L.",,,"AG00004.1","Vaclift",1,"L00166",0,0,0,0,"$",0,0,0,0,"Received","Received","David C","15/07/2025","15/07/2025","30/07/2025",,"15/07/2025","INV-21200","21/07/2025","23/07/2025",,15,"V00122","GOLD COAST ELECTROPLATING","Zincplate all parts",,,,,,,,,,,,,,,
"PO00037","TBPE_W_065_1500_001","Tool Bar Plug in Extension 1500 L Weldment",,,"AG00004.1","Vaclift",2,"L00165",266.2,26.62,292.82,133.1,"$",266.2,26.62,292.82,133.1,"Received","Received","David C","15/07/2025","15/07/2025","30/07/2025",,"15/07/2025","INV-21200","21/07/2025","23/07/2025",,15,"V00122","GOLD COAST ELECTROPLATING","Zincplate all parts",,,,,,,,,,,,,,,
"PO00035","A0000312","P5470A CRIMP PINS TO SUIT P5472-5482",,,"AG00004.1","Vaclift",100,"L00152",1.67,0.17,1.84,0.0167,"$",1.67,0.17,1.84,0.0167,"Received","Received","Admin","15/07/2025","15/07/2025","11/07/2025",,"01/07/2025",1794655,"03/07/2025","15/07/2025",,0,"V00042","ALTRONICS","ORDERED AND PAID FOR BY JOHNNY MAC",,,,,,,,0.50,,,,,,,
"PO00035","A0000315","P5475 HOUSING 2.54 5WAY",,,"AG00004.1","Vaclift",10,"L00153",0.85,0.09,0.94,0.085,"$",0.85,0.09,0.94,0.085,"Received","Received","Admin","15/07/2025","15/07/2025","11/07/2025",,"01/07/2025",1794655,"03/07/2025","15/07/2025",,0,"V00042","ALTRONICS","ORDERED AND PAID FOR BY JOHNNY MAC",,,,,,,,0.550,,,,,,,
"PO00035","A0000317","HEADER 2.54 5WAY",,,"AG00004.1","Vaclift",10,"L00154",1.19,0.12,1.31,0.119,"$",1.19,0.12,1.31,0.119,"Received","Received","Admin","15/07/2025","15/07/2025","11/07/2025",,"01/07/2025",1794655,"03/07/2025","15/07/2025",,0,"V00042","ALTRONICS","ORDERED AND PAID FOR BY JOHNNY MAC",,,,,,,,0.19,,,,,,,
"PO00035","A0000318","R5448 CAP ELECT PC 470UF 400V",,,"AG00004.1","Vaclift",1,"L00155",4.89,0.49,5.38,4.89,"$",4.89,0.49,5.38,4.89,"Received","Received","Admin","15/07/2025","15/07/2025","11/07/2025",,"01/07/2025",1794655,"03/07/2025","15/07/2025",,0,"V00042","ALTRONICS","ORDERED AND PAID FOR BY JOHNNY MAC",,,,,,,,,,,,,,,
"PO00035","A0000319","S4563 BATTERY LEAD ACID 12V 40AH F8 SP_A67(UN2800)",,,"AG00004.1","Vaclift",3,"L00156",379.41,37.94,417.35,126.47,"$",379.41,37.94,417.35,126.47,"Received","Received","Admin","15/07/2025","15/07/2025","11/07/2025",,"01/07/2025",1794655,"03/07/2025","15/07/2025",,0,"V00042","ALTRONICS","ORDERED AND PAID FOR BY JOHNNY MAC",,,,,,,,,,,,,,,
"PO00035","A0000322","T3001B",,,"AG00004.1","Vaclift",4,"L00157",7.68,0.77,8.45,1.92,"$",7.68,0.77,8.45,1.92,"Received","Received","Admin","15/07/2025","15/07/2025","11/07/2025",,"01/07/2025",1794655,"03/07/2025","15/07/2025",,0,"V00042","ALTRONICS","ORDERED AND PAID FOR BY JOHNNY MAC",,,,,,,,1.920,,,,,,,
"PO00035","A00141","FREIGHT INWARD",,,"AG00011","FREIGHT INWARD",1,"L00158",19,1.9,20.9,19,"$",19,1.9,20.9,19,"Received","Received","Admin","15/07/2025","15/07/2025","11/07/2025",,"01/07/2025",1794655,"03/07/2025","15/07/2025",,0,"V00042","ALTRONICS","ORDERED AND PAID FOR BY JOHNNY MAC",,,,,,,,,,,,,,,
"PO00034","A0000448","BANK FEES","BANK CHARGES",,,,1,"L00243",20,,20,20,"$",20,,20,20,"Received","Received","David C","15/07/2025","19/08/2025","07/08/2025",,"15/07/2025","SV-BWE-250715","15/07/2025","18/07/2025",,0,"V00291","STONKAM",,,,,,,,,,,,,,,,
"PO00034","A00141","FREIGHT INWARD",,,"AG00011","FREIGHT INWARD",1,"L00198",328.26,,328.26,328.26,"$",328.26,,328.26,328.26,"Received","Received","David C","15/07/2025","15/08/2025","07/08/2025",,"15/07/2025","SV-BWE-250715","15/07/2025","18/07/2025",,0,"V00291","STONKAM",,,,,,,,,,,,,,,,
"PO00034","PBPE-001","10.1"" HD 2.4GHz Digital Wireless Quad-view Monitor, Touch Control (micro SD card not included)",,"HDW100295Q","AG00004.2","PipeBOSS",4,"L00147",1120,,1120,280,"$",1120,,1120,280,"Received","Received","David C","15/07/2025","16/09/2025","07/08/2025",,"15/07/2025","SV-BWE-250715","15/07/2025","18/07/2025",,0,"V00291","STONKAM",,,,,,,,,,,,,,,,
"PO00034","PBPE-002","HD DIGITAL WIRELESS FORKLIFT CAMERA","Please confirm if we can purchase without the green indicator line.","HDW135814CI","AG00004.2","PipeBOSS",8,"L00148",960,,960,120,"$",960,,960,120,"Received","Received","David C","15/07/2025","16/09/2025","07/08/2025",,"15/07/2025","SV-BWE-250715","15/07/2025","18/07/2025",,0,"V00291","STONKAM",,,,,,,,,,,,,,,,
"PO00034","PBPE-003","DC EXTENSION CABLE",,"267-3# 1M","AG00004.2","PipeBOSS",4,"L00149",17.79,,17.79,4.4475,"$",17.79,,17.79,4.4475,"Received","Received","David C","15/07/2025","16/09/2025","07/08/2025",,"15/07/2025","SV-BWE-250715","15/07/2025","18/07/2025",,0,"V00291","STONKAM",,,,,,,,,,,,,,,,
"PO00034","PBPE-004","HD DIGITAL WIRELESS CAMERA, 10-32V, WITH SMART IR, 130 DEGREES",,"HDW135871CAI","AG00004.2","PipeBOSS",8,"L00150",960,,960,120,"$",960,,960,120,"Received","Received","David C","15/07/2025","16/09/2025","07/08/2025",,"15/07/2025","SV-BWE-250715","15/07/2025","18/07/2025",,0,"V00291","STONKAM",,,,,,,,,,,,,,,,
"PO00034","PBPE-005","SUCTION MOUNT",,"SV-AC020547","AG00004.2","PipeBOSS",4,"L00151",23.01,,23.01,5.7525,"$",23.01,,23.01,5.7525,"Received","Received","David C","15/07/2025","16/09/2025","07/08/2025",,"15/07/2025","SV-BWE-250715","15/07/2025","18/07/2025",,0,"V00291","STONKAM",,,,,,,,,,,,,,,,
"PO00033","A0000303","5560065 TDN 432",,,"AG00062","MACHINE SHOP TOOLING AND CONSUMERABLES",10,"L00145",46.5,4.65,51.15,4.65,"$",46.5,4.65,51.15,4.65,"Received","Received","Admin","15/07/2025","15/07/2025","16/07/2025",,"14/07/2025",266567,"14/07/2025","16/07/2025",,1,"V00286","ISCAR AUSTRALIA PTY LTD",,,,,,,,4.65,4.65,,,,,,,
"PO00033","A00141","FREIGHT INWARD","FREIGHT",,"AG00011","FREIGHT INWARD",1,"L00146",16.5,1.65,18.15,16.5,"$",16.5,1.65,18.15,16.5,"Received","Received","Admin","15/07/2025","15/07/2025","16/07/2025",,"14/07/2025",266567,"14/07/2025","16/07/2025",,1,"V00286","ISCAR AUSTRALIA PTY LTD",,,,,,,,,,,,,,,,
"PO00032","CMP_011","Toolbar Rotator Lock Slide Plate","Powder Coat Safety Yellow",,"AG00004.1","Vaclift",3,"L00143",24,2.4,26.4,8,"$",24,2.4,26.4,8,"Received","Received","David C","15/07/2025","15/07/2025","30/08/2025","BUNDALL POWDER COATING","15/07/2025","INV-BPC18650","29/07/2025","30/08/2025",,46,"V00183","BUNDALL POWDER COATING",,"STOCK","Y","DAVID C",,"Y",,,,,,,,,,
"PO00032","CMP_012","Toolbar Rotator Lock Plate","Powder Coat Safety Yellow",,"AG00004.1","Vaclift",2,"L00144",16,1.6,17.6,8,"$",16,1.6,17.6,8,"Received","Received","David C","15/07/2025","15/07/2025","30/08/2025","BUNDALL POWDER COATING","15/07/2025","INV-BPC18650","29/07/2025","30/08/2025",,46,"V00183","BUNDALL POWDER COATING",,"STOCK","Y","DAVID C",,"Y",,,,,,,,,,
"PO00032","SDL_W_40_360_001 OBSOLETE","Set Down Leg NT & Tilting, Pad Height 0 - 179mm","Powder Coat Safety Yellow",,"AG00004.1","Vaclift",4,"L00142",100,10,110,25,"$",100,10,110,25,"Received","Received","David C","15/07/2025","15/07/2025","30/08/2025","BUNDALL POWDER COATING","15/07/2025","INV-BPC18650","29/07/2025","30/08/2025",,46,"V00183","BUNDALL POWDER COATING",,"STOCK","Y","DAVID C",,"Y",,,,,,,,,,
"PO00031","A0000268","QFFH-F08 1/2 BSSPPF 1/2 FFH FQRC",,,"AG00004.1","Vaclift",1,"L00140",150.95,15.1,166.05,150.95,"$",150.95,15.1,166.05,150.95,"Received","Received","Admin","14/07/2025","14/07/2025","30/08/2025",,"03/07/2025",24412,"03/07/2025","30/08/2025",,47,"V00093","HYDRAULINK HOSE AND FITTINGS",,"STOCK","Y","DAVID C",,,,,150.95,,,,,,,
"PO00031","A0000269","B-G-0812 BSPPM 3/4 JICM",,,"AG00004.1","Vaclift",1,"L00141",12.46,1.25,13.71,12.46,"$",12.46,1.25,13.71,12.46,"Received","Received","Admin","14/07/2025","14/07/2025","30/08/2025",,"03/07/2025",24412,"03/07/2025","30/08/2025",,47,"V00093","HYDRAULINK HOSE AND FITTINGS",,"STOCK","Y","DAVID C",,,,,12.47,,,,,,,
"PO00030","PAC_CVL_001~01","PACKING CRATE TO SUIT CVL AIR TANK IN POSITION TB2280",,,"AG00004.1","Vaclift",1,"L00139",180,18,198,180,"AUD",180,18,198,180,"Received","Received","Admin","14/07/2025","21/07/2025","01/07/2025",,"18/06/2025",00010373,"01/07/2025","01/07/2025",,0,"V00290","NERANG CABINETS",,"STOCK","Y","DERRYN F",,,,,,,,,,,,
"PO00029","A0000266","M220808.8HBOZP - M20X80 HEX BOLT",,,"AG00004.1","Vaclift",8,"L00138",11.2,1.12,12.32,1.4,"$",11.2,1.12,12.32,1.4,"Received","Received","Admin","14/07/2025","14/07/2025","30/08/2025",,"11/07/2025","INV-44942","11/07/2025","30/08/2025",,47,"V00128","BUILD IT FASTENERS",,,,,,,,,1.40,,,,,,,
"PO00028","A0000255","3/8"" MBSP ALLEN KEY PLUG",,,"AG00004.1","Vaclift",20,"L00128",136,13.6,149.6,6.8,"AUD",136,13.6,149.6,6.8,"Received","Received","Admin","14/07/2025","14/07/2025","30/08/2025",,"08/07/2025",1355794,"08/07/2025","30/08/2025",,47,"V00293","HOSE SUPPLIERS AUSTRALIA",,,,,,,,,6.80,,,,,,,
